"Head of Exhibiton Operations, MWC",GSMA Enterprises,London,ENG,GB,GSMA Enterprises,"Fri, 02 Dec 2016 11:21:11 GMT","<b>Management</b> of seasonal freelance exhibition managers, directly or through line <b>management</b>. Resource <b>management</b>, including recruitment....",http://www.indeed.co.uk/viewjob?jk=d4a1f3501d8a3708&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqD3cfpnqGEgVGMovgK-hBlXrP0l89sLELYw4Brcz0vYg40X9RqMmoWy146cYiCabl&indpubnum=898747077392090&atk=1bb3vv4ltbqohbag,51.51099,-0.087912,30+ days ago
Change Management Consult with expertise in system/data integration and airwatch,SEDAA,Palo Alto,CA,US,SEDAA,"Fri, 17 Feb 2017 06:06:46 GMT",Job Title – Change Manag <b>Consult</b> with expertise and experience in Customer Success <b>Management</b>. Sedaa is looking for a Change <b>Management</b> Consultant with...,http://www.indeed.com/viewjob?jk=2eb364d7e889bcb9&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,37.43956,-122.14286,24 days ago
Clinical-Staff Pharmacist - Operations - Pharmacy – Orlando - Part Time,Adventist Health System,Orlando,FL,US,Adventist Health System,"Fri, 10 Mar 2017 15:04:46 GMT",Delivers medication therapy <b>management</b> <b>consult</b> services as needed and proactively intervenes in all areas of medication use as appropriate to optimize patient...,http://www.indeed.com/viewjob?jk=7a995dd7d2a1b03a&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,28.535715,-81.37912,2 days ago
Clinical Pharmacist - Cardiology Division - Pharmacy - Orlando,Adventist Health System,Orlando,FL,US,Adventist Health System,"Tue, 28 Feb 2017 08:31:46 GMT",Delivers medication therapy <b>management</b> <b>consult</b> services and disease state <b>management</b> services as needed and proactively intervenes in all areas of medication...,http://www.indeed.com/viewjob?jk=eafa6c7f20b99029&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,28.535715,-81.37912,13 days ago
Clinical Specialist Pharmacist - Cardiology Division - Pharmacy – Orlando,Adventist Health System,Orlando,FL,US,Adventist Health System,"Tue, 28 Feb 2017 08:30:55 GMT",Delivers general and specialty medication therapy <b>management</b> <b>consult</b> services and disease state <b>management</b> services as needed and proactively intervenes in all...,http://www.indeed.com/viewjob?jk=e03dd3434c3d9aa2&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,28.535715,-81.37912,13 days ago
Clinical Specialist Pharmacist – Women’s Health - Pharmacy – Orlando,Adventist Health System,Orlando,FL,US,Adventist Health System,"Tue, 28 Feb 2017 08:30:50 GMT",Delivers general and specialty medication therapy <b>management</b> <b>consult</b> services and disease state <b>management</b> services as needed and proactively intervenes in all...,http://www.indeed.com/viewjob?jk=3d0843b6cca9d81e&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,28.535715,-81.37912,13 days ago
Clinical-Staff Pharmacist - Decentralized Pharmacist - Pharmacy – Orlando,Adventist Health System,Orlando,FL,US,Adventist Health System,"Tue, 28 Feb 2017 08:29:47 GMT",Delivers medication therapy <b>management</b> <b>consult</b> services as needed and proactively intervenes in all areas of medication use as appropriate to optimize patient...,http://www.indeed.com/viewjob?jk=36e5e02ac4c22535&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,28.535715,-81.37912,13 days ago
Functional Developer – SAP Plant Maintenance,Triad Resources,Houston,TX,US,Triad Resources,"Tue, 13 Dec 2016 09:41:07 GMT","<b>Management</b> of Technical Objects, Maintenance Processing, Preventive Maintenance and Work Clearance <b>Management</b>....",http://www.indeed.com/viewjob?jk=b9969e4e501dbed7&qd=jRrx0GSHYhMzrHWTCmIiweplAinkYSuq60uUQtLCnMqCWgunXmVct3udvTia_JHqbYpzMh_nzTNcAHmz0B8gdgqSetmG9A_9_wF4HKTSsM8kt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb4002cub0chaad,29.752747,-95.35714,30+ days ago
Software Developer - Mobile App,Esri,,C19,CN,Esri,"Sun, 18 Dec 2016 10:44:53 GMT","<b>software</b> <b>developer</b>s, product engineers, and documentation writers to build quality <b>software</b>... ",http://cn.indeed.com/viewjob?jk=1b526ec983296647&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,41.57143,120.44505,30+天前
EPS-Software Engineer,马衡达信息技术有限公司,,C23,CN,前程无忧,"Thu, 02 Mar 2017 01:18:03 GMT",requirement... <b>Software</b> <b>developer</b> for EPS Belt/Column... Exposure to <b>Software</b> Development... ,http://cn.indeed.com/viewjob?jk=56997fbd570ad042&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.258242,121.52198,12天前
FMEA Software Developer-软件失效模式分析,马衡达信息技术有限公司,上海市,C23,CN,前程无忧,"Thu, 23 Feb 2017 12:00:11 GMT",招聘若干人 职位描述: FMEA <b>Software</b> <b>Developer</b>-软件失效模式分析 Safety FMEA for TRW Steering Department at Shanghai... ,http://cn.indeed.com/viewjob?jk=27a39dd6351d5d1b&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.228022,121.46703,18天前
高级软件开发工程师,云络网络科技有限公司,上海市,C23,CN,前程无忧,"Wed, 22 Feb 2017 11:58:14 GMT",描述: <b>Software</b> <b>Developer</b> - PHP/Laravel - Shanghai - 00024 <b>Software</b>... Laravel <b>Software</b> <b>Developer</b> PHP... ,http://cn.indeed.com/viewjob?jk=e8777f103eafbd98&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.228022,121.46703,19天前
高级软件工程师,广州利进国际货运代理有限公司,,C30,CN,前程无忧,"Thu, 02 Mar 2017 11:30:55 GMT",other <b>developer</b>... team... senior level <b>software</b> <b>developer</b> with strong experience in c#.net... ,http://cn.indeed.com/viewjob?jk=c402de2ec388d0fc&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,23.123627,113.35714,11天前
Front End Software Developer,珀金埃尔默企业管理有限公司,张江,C23,CN,前程无忧,"Mon, 27 Feb 2017 13:00:38 GMT",understanding... experience with structured <b>software</b> development methodologies including design... ,http://cn.indeed.com/viewjob?jk=40277a2a4a191479&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.197802,121.60439,14天前
Lead Developer for Software Integration Service,伊必汽车软件有限公司,上海市,C23,CN,前程无忧,"Mon, 20 Feb 2017 02:20:15 GMT",testers and <b>developer</b>s ? Analysis... 软件工程师 关键字: 开发 软件开发 资深开发 <b>software</b> <b>developer</b> navigation 联系方式 上班地址: 永华大厦,http://cn.indeed.com/viewjob?jk=a9e9e5be1cd8f80d&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.228022,121.46703,22天前
技术总监,深圳市游游铺子科技有限公司,,C30,CN,前程无忧,"Wed, 15 Feb 2017 11:06:30 GMT","<b>software</b> <b>developer</b>s (android, IOS, web), server <b>software</b> <b>developer</b>... company’s <b>software</b> development... ",http://cn.indeed.com/viewjob?jk=34b9b8f8392e10e7&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,22.532967,113.92857,26天前
Software Test Engineer/软件测试工程师,先进装配系统有限公司,,C30,CN,前程无忧,"Tue, 14 Feb 2017 11:05:08 GMT",result with <b>software</b> <b>developer</b>... 4.Familiar with <b>software</b> test process and <b>software</b> test tools 5... ,http://cn.indeed.com/viewjob?jk=17d35045e05e395b&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,22.532967,113.92857,27天前
首席技术执行官/ Technical Ninja - CTO,深圳市游游铺子科技有限公司,,C30,CN,前程无忧,"Mon, 13 Feb 2017 23:21:02 GMT","<b>software</b> <b>developer</b>s (android, IOS, web), server <b>software</b> <b>developer</b>... company’s <b>software</b> development... ",http://cn.indeed.com/viewjob?jk=ccffca3325084635&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,22.532967,113.92857,28天前
Software Developer (某世界五百强企业职位),上海每联每信息技术有限公司,北京市,C22,CN,前程无忧,"Mon, 20 Feb 2017 05:47:22 GMT",Centralized <b>Software</b> Services... skilled <b>Software</b> Engineers who develops and supports <b>software</b>... ,http://cn.indeed.com/viewjob?jk=48cb3d386cc7bd3e&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,39.89835,116.40659,21天前
SeniorSoftwareDeveloper(Java)P高级软件开发工程师,伦杰信息技术有限公司,上海市,C23,CN,前程无忧,"Fri, 17 Feb 2017 13:00:07 GMT",Senior Java <b>developer</b> is required... Key dimensions The Senior <b>Software</b> <b>Developer</b> will work in Shanghai... ,http://cn.indeed.com/viewjob?jk=04aed281b2ede1f7&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.228022,121.46703,24天前
Software Engineer,Bellman & Symfon Asia Ltd.,,C30,CN,前程无忧,"Sun, 12 Mar 2017 06:54:14 GMT","<b>Software</b> Engineer, Smartphone <b>software</b> <b>developer</b> Responsibility... analysis and <b>software</b> design work... ",http://cn.indeed.com/viewjob?jk=b450bda4442e13cc&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,23.126373,113.26373,1天前
Software Engineer - Open Source,EMC-易安信信息技术研发有限公司,上海市,C23,CN,前程无忧,"Thu, 16 Feb 2017 02:00:22 GMT",scott.gu@emc.com Email subject: apply for <b>Software</b> <b>Developer</b> Intern – ASD - 姓名 – 学校 – 专业 – 年级 – 每周来... ,http://cn.indeed.com/viewjob?jk=05dc194540ae62ad&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.228022,121.46703,26天前
.Net/C# Senior Software Developer,甲骨文软件系统有限公司,中关村,C22,CN,前程无忧,"Wed, 22 Feb 2017 05:49:56 GMT",large-scale <b>software</b> applications... <b>software</b> product design experience ? Knowledge... <b>software</b>... ,http://cn.indeed.com/viewjob?jk=f8ba8f897a8a894d&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,39.983517,116.30769,19天前
Software developer,航信德利信息系统有限公司,,C23,CN,前程无忧,"Mon, 20 Feb 2017 12:12:00 GMT",major in <b>software</b> engineering... <b>software</b> engineering familiar... <b>software</b> development... ,http://cn.indeed.com/viewjob?jk=21f75b2edb41224e&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.21978,121.54395,21天前
467126 Software Developer - Unix/Linux C,惠普公司,重庆市,C33,CN,中国青年人才网,"Sun, 12 Mar 2017 08:25:54 GMT",<b>software</b> <b>developer</b> Manageability <b>Software</b> <b>developer</b> plays... manageability <b>software</b> to correct... ,http://cn.indeed.com/viewjob?jk=40bf858f52d06410&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,29.557692,106.54945,1天前
479853 R&D Software Developer,惠普公司,重庆市,C33,CN,中国青年人才网,"Sun, 12 Mar 2017 08:25:40 GMT",<b>Software</b> <b>developer</b> plays... <b>software</b> products. You will make changes to manageability <b>software</b>... ,http://cn.indeed.com/viewjob?jk=6a7d9fdc16dcf8fc&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,29.557692,106.54945,1天前
563371 Software Developer - VBA,惠普公司,重庆市,C33,CN,中国青年人才网,"Sun, 12 Mar 2017 08:25:25 GMT",Participate in <b>developer</b>... full <b>software</b> development life cycle (SDLC) <b>Software</b> development... ,http://cn.indeed.com/viewjob?jk=9abba5fa8ad55b8f&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,29.557692,106.54945,1天前
618723 System Software Developer(BECOM 2007001212RQ1000),惠普公司,重庆市,C33,CN,中国青年人才网,"Sun, 12 Mar 2017 08:25:25 GMT","<b>software</b> <b>developer</b>, you... part of US and China team to participate the whole <b>software</b>... ",http://cn.indeed.com/viewjob?jk=f5ad8f4e5dd9829d&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,29.557692,106.54945,1天前
Synopsys 软件产品验证工程师(应届本科,新思科技Synopsys,,C23,CN,前程无忧,"Mon, 20 Feb 2017 02:27:38 GMT",operate with <b>software</b> <b>developer</b>... have been fixed by <b>software</b> <b>developer</b>s as desired and check... ,http://cn.indeed.com/viewjob?jk=872badec1a02629d&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.21978,121.42308,22天前
Senior C++ Software Engineer,锐珂医疗-研发中心,上海市,C23,CN,前程无忧,"Mon, 13 Feb 2017 17:35:00 GMT",本科 招聘若干人 职位描述: 工作职责 ? <b>Software</b> <b>developer</b> for Dental Imaging products ? Communicate with PLM about... ,http://cn.indeed.com/viewjob?jk=76da7963e2041e30&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,31.228022,121.46703,28天前
Synopsys Field Application Engineer(Coverity),新思科技Synopsys,,C22,CN,前程无忧,"Mon, 20 Feb 2017 02:27:43 GMT",experience (in <b>software</b> or development tools... <b>Software</b>... <b>software</b> <b>developer</b> in C/C++. ? BS... ,http://cn.indeed.com/viewjob?jk=a633c9dcca1986ed&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJvDqM2YQRo8V-v_IMw-bGvMkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5bop8m1fqc3ib,39.956043,116.2967,22天前
Software Developer,恩耐激光技术有限公司,张江,C23,CN,前程无忧,"Thu, 16 Feb 2017 06:18:27 GMT","sustainable, database driven, <b>software</b> systems. -Full lifecycle... 3+ years <b>software</b> development... ",http://cn.indeed.com/viewjob?jk=410e24807eb8e3ec&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,31.197802,121.60439,25天前
风电主控系统工程师-Main Control Software Developer,福氏新能源技术有限公司,张江,C23,CN,前程无忧,"Thu, 16 Feb 2017 05:38:17 GMT",工作描述: 1. Responsible for application <b>software</b> development for main control 负责主控系统应用软件的开发 2... ,http://cn.indeed.com/viewjob?jk=0e12375fac4d4b7b&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,31.197802,121.60439,25天前
Senior Storage Device Driver Software Engineer,绿芯半导体系统科技有限公司,,C22,CN,前程无忧,"Tue, 14 Feb 2017 01:43:06 GMT","an experienced, hands-on <b>software</b> <b>developer</b> to make an important... <b>software</b>... storage... ",http://cn.indeed.com/viewjob?jk=f93dc11ebd244a15&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,39.956043,116.2967,28天前
.NET开发工程师,GKFX 捷凯金融,上海市,C23,CN,前程无忧,"Wed, 01 Mar 2017 06:19:32 GMT",<b>Software</b> <b>Developer</b> (.NET) for an UK-based foreign exchange company. Good programming and <b>software</b>... ,http://cn.indeed.com/viewjob?jk=78885e1ecaa4e524&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,31.228022,121.46703,12天前
云计算-Senior Software Developer/高级JAVA工程师,广州亦云信息技术股份有限公司,,C30,CN,前程无忧,"Tue, 14 Feb 2017 00:08:24 GMT",5-7年经验 硕士 招聘若干人 英语 熟练 计算机科学与技术 软件工程 职位描述: 1、职位描述: 对Pispower平台的PAAS与IAAS功能进行开发和完善。 2、工作职责: 需求分析、模块... ,http://cn.indeed.com/viewjob?jk=9c50f5f3be9f0130&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,23.101648,113.25824,28天前
Senior Java Development Team Leader/Java开发主管_CI,博世(中国),上海市,C23,CN,博世中国,"Mon, 27 Feb 2017 11:16:07 GMT",have work experience as Java <b>software</b> <b>developer</b> leader (at least 3... agile <b>software</b> development... ,http://cn.indeed.com/viewjob?jk=4b63c73d7f66b1ae&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,31.228022,121.46703,14天前
【应届生】测试开发工程师 PTD Software Developer,南京爱立信熊猫通信有限公司,,C04,CN,应届生求职网,"Mon, 20 Feb 2017 07:29:40 GMT",standard details and platform <b>software</b> modules are used when... common test <b>software</b> solution... ,http://cn.indeed.com/viewjob?jk=500079ef9e96aee1&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,32.057693,118.79121,21天前
Java软件开发工程师,北京信都桥景科技有限公司,,C26,CN,前程无忧,"Wed, 22 Feb 2017 11:31:20 GMT",3-4年经验 本科 招聘5人 职位描述: Java <b>Software</b> <b>Developer</b> (Senior) Summary... <b>Software</b> <b>Developer</b>... part... ,http://cn.indeed.com/viewjob?jk=177673ec7acfef6d&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,34.263737,108.93956,19天前
C语言开发工程师,文思海辉(Pactera),重庆市,C33,CN,文思海辉,"Mon, 12 Dec 2016 05:51:21 GMT","workstation products... <b>software</b> <b>developer</b>... team, you... diagnostic <b>software</b>, <b>software</b>... ",http://cn.indeed.com/viewjob?jk=394baa2dc18cf998&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,29.557692,106.54945,30+天前
Software Developer (C# or C++开发方向),中国国际金融股份有限公司,北京市,C22,CN,前程无忧,"Mon, 20 Feb 2017 00:42:54 GMT",1年经验 本科 招聘若干人 职位描述: 工作描述: 主要负责证券交易系统各个功能模块的开发与测试; 完成交办的其他各类技术开发任务。 任职资格: 计算机及相关专业本科上学历; 良好的面向对象... ,http://cn.indeed.com/viewjob?jk=2e99614fc23d58e6&qd=jRrx0GSHYhMzrHWTCmIiwZKLKDVtVJCBI7BNmKYKCxjxOPGKDYFiCVn1klEslxaUF6Cr4QfeC_f9drtByntTJqIg5JWgp2a8HJFcttDPl7wkt0LCVy_rQinuMfW47e_m&indpubnum=898747077392090&atk=1bb5boq0cb04h8nd,39.89835,116.40659,22天前
